date,open,high,low,close,volume
2025-03-29,137.2,137.38,137.2,137.37,428.0
2025-03-31,137.46,137.97,137.41,137.75,2321.0
2025-04-01,137.74,137.81,137.51,137.79,874.0
2025-04-02,137.77,138.08,137.58,138.01,1126.0
2025-04-03,138.02,139.38,137.67,139.07,1806.0
2025-04-04,139.23,141.5,139.23,141.02,4887.0
2025-04-05,141.01,141.74,140.74,140.94,1331.0
2025-04-07,141.31,142.32,141.3,141.85,1396.0
2025-04-08,141.76,141.76,140.11,140.18,3027.0
2025-04-09,140.24,140.96,139.5,140.68,2698.0
2025-04-10,140.63,140.85,139.29,139.99,1287.0
2025-04-11,140.06,141.28,139.93,141.2,1294.0
2025-04-12,141.14,141.41,140.57,140.67,235.0
